ulasan,rating,tanggal,kategori,nama_aplikasi,app_id,label,confidence,label_original
"jadi dokternya ini lama respon dan cukup banyak bot pertanyaan yang membuat pasien juga lama menunggu. selain itu dokternya juga tidak customer service oriented, jawabannya nyolot dan tidak mengenakkan, suck",1,2026-06-21 06:49:59-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,negatif,0.5661925077438354,negatif
"Langganan udah dari tahun 2020, tbtb hari ini diputus krna katanya penggunaan diluar batas wajar pengguna unlimited. Kalo emg ada batasnya harusnya dari awal dksh tau max brp chat per bulan. Ini main putus aja. Klo pke batas mah bukan unlimited namanya. Hmpir 6th instal ini kdg kpke kdg nggak, gliran lagi butuh malah dblg pemakain tdk wajar. Hati2 aja deh yg mau langganan.",1,2026-06-21 00:31:02-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,negatif,0.9893099069595337,negatif
"kebanyakan nunggu dokter dan lempar lempar dokter, ini br lemparan ke 4 ada dokternya. hampir sejam lebih nunggu",1,2026-06-17 16:36:17-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,negatif,0.9835318326950073,negatif
"Keren banget dokternya, pasti respon thanks dok",5,2026-06-17 11:48:47-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,positif,0.9929839372634888,positif
"Aplikasi ribet, upload foto resep gagal terus, chat dokter malah sama aja gabisa dibuat resep, gajelas, mending apk sebelah",1,2026-06-17 01:26:37-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,negatif,0.9957213401794434,negatif
Bertanya,5,2026-06-16 04:50:32-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,negatif,0.6063765287399292,positif
Dokter baik sekali terima kasih dokter,5,2026-06-15 03:17:25-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,positif,0.9340925812721252,positif
Mau konsultasi malah gangguan mulu menggunakan asuransi. Malah di alihkan ke tanpa asuransi. Habis update aplikasi malah gk bisa menggunakan asuransi.,2,2026-06-14 21:05:51-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,negatif,0.9967414736747742,negatif
Penjelasannya sangan lah bs dimengerti,5,2026-06-13 00:22:46-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,negatif,0.6867743730545044,positif
Sangat jelas… konsultasi nya juga enak… bener2 dtanya detail… terima kasih dokter🙏,5,2026-06-08 21:57:45-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,positif,0.9571138620376587,positif
selalu eror,3,2026-06-04 20:10:39-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,negatif,0.9977670907974243,netral
"Sangat detail , dan informatif… thankyuuu dokkk sehat selalu 😍",5,2026-06-01 21:15:18-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,positif,0.9404143691062927,positif
Ini kenapa gak bisa daftar ya,3,2026-05-30 10:41:17-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,negatif,0.5166002511978149,netral
"saya sdh melakukan 2x konsultasi dengan dokter tp dua duanya tdk memiliki surat fisik sakit. tadi pagi saya sdh konsultasi dan didiagnosis diare dan sdh diberi resep obat tp tdk ada surat fisik.
jd tadi sore saya chat lg dokter lain dengan judul “Surat Keterangan Sakit u/ Diare” berdasarkan diagnosis dokter sebelumnya dan dokter yg menerima jg tdk ada surat fisik, malah saya disuruh chat dokter lain dan payment kembali. aneh.",1,2026-05-28 03:29:09-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,negatif,0.7511391043663025,negatif
"Dokter ramah, humble, smart dan enak buat konsultasi dan solutif. Sehat selalu dokter",5,2026-05-27 10:29:35-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,positif,0.9970530271530151,positif
"Proses refund lama, pdhl payment ga sampe 1 jam. Chat CS jawaban bot semua. Co Foundernya ngefilter komen refund dan ngehapusin komenan tentang refund. Ga rekomen",1,2026-05-22 23:54:31-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,negatif,0.9947044253349304,negatif
"Jawab nya cepat, Sangat Baik & detail👍🏻",5,2026-05-22 10:53:07-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,positif,0.9762753844261169,positif
"Dokter yg baik, fast respon. Sangat detail. Semoga bisa membaik untuk jerawatku ini, Terimakasih dokter",5,2026-05-22 01:46:40-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,positif,0.9471742510795593,positif
"Terima kasih banyak sudah memudahkan konsultasi, dengan dokter yang informatif",5,2026-05-19 19:14:25-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,positif,0.9157953262329102,positif
Sangat amat membantu 🙏,5,2026-05-18 00:41:06-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,positif,0.9786387085914612,positif
Dokternya sangat amat baik,5,2026-05-14 18:24:57-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,positif,0.9953550100326538,positif
"Dokternya ramah respon cepat ,",5,2026-05-11 01:02:50-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,positif,0.9896368384361267,positif
Dokter ramah dan cepat merespon,4,2026-05-11 00:41:05-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,positif,0.9905194044113159,positif
"Hari ini mau chat dokter, tapi selalu menunggu, lama dibalas, bolak balik seperti itu, keluar aplikasi sebentar eh ternyata tanpa pemberitahuan tulisannya ""sudah digunakan"" padahal saya sama sekali belum menggunakan dan belum ada balasan chet dokter sama sekali,, konsultasi gak jadi, tapi uang saya ttp diambil,, chet pengaduan whatshaap lama juga dibalas,  ini gimana ceritanya,, buat yg lain berenti deh pakai aplikasi ini.",1,2026-05-06 20:12:31-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,negatif,0.9700769782066345,negatif
responsif sekali,5,2026-05-04 05:28:01-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,positif,0.9947757720947266,positif
Tolonglah kalau dokternya udah sibuk langsung auto cancel aja.,1,2026-05-03 18:09:14-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,negatif,0.49993932247161865,negatif
Penjelasan dokternya jelas dan bagus sekali🥰,5,2026-05-02 19:58:49-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,positif,0.9522492289543152,positif
Sangat baik dan detail & juga responnya cepat,5,2026-04-30 18:31:20-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,positif,0.9901502132415771,positif
Selsma konsul benar benar baik ramah sabar dan sangat detile,5,2026-04-30 06:49:10-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,positif,0.9937908053398132,positif
Sangat buruk,1,2026-04-27 18:06:28-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,negatif,0.9977982044219971,negatif
Susah login,1,2026-04-26 19:06:41-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,negatif,0.9967411160469055,negatif
dokter sangat ramah dan penjelasan sangat jelas,5,2026-04-23 08:22:44-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,positif,0.9913281798362732,positif
"Buruk sekali pembayaran dikasi waktu bbrp menit, pengembalian hanya opsi gopay dan tf tp 7-14 hr, konsul blm bayar udah tp blm tentu jadwal dokter bisa. Begitu di kofirm rs kita ga bisa uang kita uda ketahan dulu 7-14 hr kalau uang segitu aja ya uda nunggu tu ampe duit balik baru bisa berobat lagi. Alodok dpt bunga selama masa tunggu. Aturan dikonfirm ok dulu baru bayar.",1,2026-04-20 02:37:53-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,negatif,0.9500417113304138,negatif
"sudah bertahun tahun saya pakai aplikasi ini, awal launching dokternya sangat solutif semua, makin kesini dokternya lebih jelek dari chat AI, seperti chat dengan bot. gak responsif gak solutif. APALAGI CUSTOMER SERVICENYA, 3 Maret 2026 saya buat janji sama dokter di RS. pas sampe RS ternyata dokternya gak ada praktek di jam janji saya, uang tidak direfund sampai 20 April 2026, padahal di aplikasi infonya tim Alodokter akan menghubungi. akhirnya saya WA CSnya, responnya sangat tidak mengenakkan, seperti tidak merasa salah dan saya masih diminta menunggu 14 hari. TOLONG DIBENAHI",1,2026-04-19 17:38:35-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,negatif,0.9852012991905212,negatif
Alhamdulillah cukup informatif dan edukatif buat saya yang lagi takut ke dokter untuk cek kesehatan,5,2026-04-19 02:46:52-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,positif,0.9835265278816223,positif
Dokternya baik menanggapi dengan sopan…yang tadinya khawatir banget soal kondisi anak saya sekarang sudah lebih tenang 😊😊,5,2026-04-16 08:14:49-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,positif,0.7017582654953003,positif
Aplikasi yang sangat berguna untuk kesehatan,5,2026-04-15 16:06:17-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,positif,0.9853569865226746,positif
Baik penjelasan sanggat mudah di mengerti,5,2026-04-14 21:42:58-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,negatif,0.8156758546829224,positif
Aplikasi tolol. Udh booking dokter. Gaada info sama sekali dokter lagi ga praktek,1,2026-04-14 04:28:50-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,negatif,0.9968701004981995,negatif
"Dokternya cepat dan tepat mengobati, Trimakasih Dok. 👍🏻",5,2026-04-11 04:47:36-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,positif,0.5901649594306946,positif
🥰,5,2026-04-10 04:42:36-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,positif,0.9349059462547302,positif
Obat tidak dikirim udah 2 minggu uang tidak kembali status paket obat masih proses diambil kurir,1,2026-04-06 10:58:38-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,negatif,0.5258009433746338,negatif
"Saya belum pernah ketemu dokter yang membuat saya tidak nyaman. Malah dokternya lebih nyaman diajak chat daripada ketemu dokter langsung yang kesannya keburu-buru. Dan dokter disini juga jika memang konsultasi belum cukup dan harus menghubungi dokter terdekat, dokter tetap menyarankan untuk ke dokter terdekat. Artinya dokter di alo dok sangat hati-hati.",5,2026-04-04 07:00:56-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,positif,0.8979396820068359,positif
"Saat memesan obat, saya diarahkan ke 3 toko berbeda sehingga ongkos pengiriman menjadi 3 kali lipat. Padahal, setelah saya cek, semua obat tersedia di satu toko dengan harga sedikit lebih mahal. Namun jika dibandingkan dengan total ongkos kirim dari 3 tempat, jelas lebih hemat jika membeli di satu toko saja dengan satu kali biaya pengiriman.

Seharusnya aplikasi memberikan opsi untuk memilih pembelian dari satu toko agar pengguna bisa lebih hemat biaya.",2,2026-04-01 06:26:56-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,positif,0.6487811207771301,negatif
Seperti bicara dgn robot,3,2026-03-31 18:39:22-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,negatif,0.9483132362365723,netral
"Baru kali ini beli berobat dapat apotek luar kota, butuh obat skrg datanng 2-3 hari lagi. Saya juga yg disalahin karna ga dicek dl. Lah biasanya dapat apotek dalam kota kok jadi asal bayar aja. Abis ini uninstall dan obat akan saya retur. Udah ga guna.",1,2026-03-31 06:57:06-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,negatif,0.986912727355957,negatif
Tiba-tiba ga bisa dipakai,1,2026-03-30 11:05:58-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,negatif,0.9854442477226257,negatif
gabs login elah udh nyoba pake hp yg lain jg susah,2,2026-03-30 06:24:45-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,negatif,0.9721463322639465,negatif
"Sangat ramah,sabar dan penjasan nya cukup jelas sangat detail dan komunikatif",5,2026-03-29 21:43:59-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,positif,0.9786792397499084,positif
Sangat membantu dan fast respon,5,2026-03-27 05:17:13-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,positif,0.9764609336853027,positif
"Dokternya cekatan baik, sangat komunikatif moga2 cocok obat nya dan segera membaik. Trima kasih",5,2026-03-26 06:28:33-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,positif,0.9632835984230042,positif
Alhamdulillah lega,5,2026-03-25 21:10:39-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,positif,0.9752981662750244,positif
Dokternya fast respons,5,2026-03-25 17:57:49-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,positif,0.5775082111358643,positif
Terima kasih dokter sangat membantu dan sangat sabar,5,2026-03-25 08:02:40-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,positif,0.9829033017158508,positif
"Respon cepat, cocok jika butuh penanganan cepat tapi tetap detail",5,2026-03-21 20:40:48-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,positif,0.8187225461006165,positif
"Dokternya baik, cepat tanggap",5,2026-03-21 11:40:25-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,positif,0.9931102991104126,positif
"Dokter baik , dan mudah di mengerti",5,2026-03-20 20:00:23-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,positif,0.9892260432243347,positif
Dr nya cepet respon dan sangat jelas,5,2026-03-18 19:38:44-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,positif,0.9897614121437073,positif
"Sangat fast respon, trmksh dok",5,2026-03-13 16:50:47-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,positif,0.8524973392486572,positif
Sangat amat membantu dokter sangat ramah dan nyaman terimakasih dok 🙏,5,2026-03-13 09:33:34-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,positif,0.9605085253715515,positif
Benerann kerenn banget,5,2026-03-12 17:08:51-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,positif,0.99616539478302,positif
Udah berlangganan 1 tahun malah dihentiin alasannya ga wajar,1,2026-03-10 21:52:55-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,negatif,0.9966611862182617,negatif
"Harga mahal tapi pelayanan buruk.
Not recomended",1,2026-03-09 20:29:57-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,negatif,0.9977127313613892,negatif
gak terlalu ngasih solusi,1,2026-03-08 23:28:05-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,negatif,0.978456974029541,negatif
sekelas alodokter kalah dengan petugas apotek yg punya shift 24 jam dan di wa tetap informatif. Tolong dibenahi untuk sistem cs 24 jam nya dan fitur pencarian driver yg cepat / bisa refund dari costumer agar tidak membuang buang waktu,1,2026-03-04 08:47:06-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,positif,0.9491322040557861,negatif
Thankyou,5,2026-03-03 04:07:29-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,positif,0.9681749939918518,positif
"Pake Apple id, expire trus tokennya, pake nohp eh error parameter google, pake email diminta hape pula, sama lagi errornya, ga lama muncul lagi anda sudah dua kali minta otp. kacau sistemnya",1,2026-02-28 16:01:09-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,negatif,0.9934030175209045,negatif
"buka apps nya lama banget, cuma logo aja yaAllah sad deh",2,2026-02-26 18:39:31-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,negatif,0.9966031312942505,negatif
"Disaat galau tidak menemukan jawaban dari konsultasi di RS. Untung ada aplikasi ini, setidaknya banyak pilihan dokternya, dan dokternya sangat welcome walaupun hanya konsultasi secara online. Makasih ya alodokter🥰",5,2026-02-25 23:58:03-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,positif,0.9637569785118103,positif
"Dokter nya sangat jelas, cepat respon, teliti.. semoga dengan resepnya saya langsung sembuh.. terimakasih ya dok. Semoga dokter sehat dan panjang umur.. bantu pasien dgn harga terjangkau 🙏💕",5,2026-02-23 15:25:35-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,positif,0.9575681090354919,positif
Dokter ramah respon cepat,5,2026-02-23 02:29:51-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,positif,0.9822210669517517,positif
"Pesen dari alodokter dgn ekspektasi dikirim cepet & urgent, ternyata baru bisa dikirim besok. Alesannya krn apoteknya tutup, kalo gitu knp bisa nerima pesanan? Kalo gini mending sekalian ke UGD daripada pesen lewat sini udah mahal ongkirnya, lama lagi dianterinnya, gabisa cancel juga dari customer. Tlg dibenerin fiturnya, kalo apotek kosong ya gausah bisa nerima orderan, atau dialihin ke apotek lain",1,2026-02-22 06:04:48-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,negatif,0.9307264685630798,negatif
kecewa,1,2026-02-22 05:32:47-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,negatif,0.9977722764015198,negatif
Dokternya ramah dan cepat tanggap,3,2026-02-21 06:39:15-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,positif,0.995256245136261,netral
Sangat informatif,5,2026-02-21 04:56:57-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,positif,0.9956560134887695,positif
"Dokternya ramah,penjelasan detail dan fast respon👍🏻",5,2026-02-20 21:41:57-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,positif,0.7714855670928955,positif
sangatt buruk pelayanan tidak jujur saya pesan dengan pembayaran mandiri VA tapi malah uang terkirim atas nama VARIA USAHA BETON? tolong ya jangan permainkan platform yang bersifat urgent seperti ini. ini kan utk pesan obat dimana org urgent dan butuh obat.,1,2026-02-20 05:57:54-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,negatif,0.9970689415931702,negatif
"Barusan banget kejadian tanggal 19 Februari 2026. pesen produk di jam 9 malam, sampai setengah 10 malam gak di proses. jadi hubungin cs di whatsapp minta dibatalkan. tapi kata cs gak bisa dibatalkan dan baru di proses besok karena toko udah tutup. lah kenapa di arahin ke toko itu kalo udah/mau tutup, padahal saya butuhnya sekarang. kesalahan bukan di saya dan saya minta di batalkan saja, malah kekeh gak bisa batalkan. gak mungkin banget gak bisa dibatalkan. kalo emang gak ada cara membatalkan, suruh developernya belajar lagi dah. rugi waktu dan uang saya nunggu lama",1,2026-02-19 06:39:09-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,negatif,0.9911403059959412,negatif
Terima kasih ibu.Terbaik solusinya,5,2026-02-17 18:45:43-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,positif,0.9772170186042786,positif
sangat sangat membantu dan responsif.. 🙏🏻,5,2026-02-17 08:47:12-07:00,kesehatan_medis,Alodokter: Chat Bersama Dokter,1405482962.0,positif,0.9821960926055908,positif
